text_id,text,task_2
hasoc_en_1181,@tapatiotaylor Every morning I wake up hoping I have an alert on my phone saying @realDonaldTrump has died from a massive stroke or heart attack  Him being assassinated would be more ideal  but I’ll take his own body giving out  #fucktrump,HATE
hasoc_en_1186,If I haven’t said it today FUCK TRUMP ‍♀️ #fucktrump,PRFN
hasoc_en_1189,The #Hypocrisy of @BorisJohnson in its full glory   The man is a fraud #Brexit is his con    #Boris   #BorisJohnsonShouldNotBePM  #ToryLeadershipContest   #ToryLeadershipDebate ,OFFN
hasoc_en_1208,@realDonaldTrump Dude     you’ve all but admitted your crimes   Give it a rest   we all know you’re guilty  inept  uneducated and crapping all over the Constitution   #TrumpIsATraitor  #russiaownstrump #CorruptGOP,OFFN
hasoc_en_1238,Aw  come on  man  @realDonaldTrump getting trolled on his birthday   Son of a bitch  On #JohnMCainDay   Aw  damn it  Looks like #WreckItRalph is going to crash the party tonight      #TrumpCriminalInvestigations #TrumpBirthday #TrumpIsATraitor #FactsFirst #FlagDay #FathersDay  ,PRFN
hasoc_en_1241,@realDonaldTrump Try all you want to Fat Donny  You are the WORST president in the history of our great nation  You will FOREVER be known as America’s Russian Manchurian president  #TrumpForPrison #TrumpIsATraitor,OFFN
hasoc_en_1247,Happy Birthday President Trump  How about #FuckTrump and fuck #TrumpBirthday  ,PRFN
hasoc_en_1250,@TheRealOJ32 Coming soon to what  Confess your guilt  To kill again  To pay your civil debit  To rob again  To pretend you are still loved  You are a murderer  You will always be remembered as the man who got away with murder  No more juice   #NicoleBrown,OFFN
hasoc_en_1258,#ShameOnICC    bcci for icc   after worst management from icc    'Important ye nhi voh chutiya hai  Important ye h ki voh hmara ladka  Hai  '   #ICC #RainStopsMatch #ICCWorldCup2019 #CWC2019,PRFN
hasoc_en_1271,@paulwaugh @BorisJohnson #borisjohnson shows he is a coward and can't debate in a live format because of all the lies  broken promises he's made like the changing wind   #IfnotgetagripmanupandgetoutthereandtellusotherwiseitsallBallsandNOTtobetrusted  #Bor,OFFN
hasoc_en_1274,WHoa     WtF this shit is crazy ‍♂️ #rapist #pedophile   ,PRFN
hasoc_en_1280,So Marco Rubio thinks I’m a #traitor because I don’t necessarily believe the habitually #lying @POTUS or the #murderer Mohamed Bin Salaam  I don’t believe the lying #murdering Iranian Clerics either  Fuck Marco Rubio’s dumb ass ,PRFN
hasoc_en_1288,#FuckTrump  'Happy Birthday Mr  President' I hope all them candles blow in the direction of that sprayed hair   Sticky looking Mother Fucker with no soul  Aint it time for him to see a Dr     He is long past due ,PRFN
hasoc_en_1298,This must be watched  brilliant  We need more calling out  but from the UK press please now  'Not just looks like a fucking moron  but actually IS a fucking moron'  #BorisJohnsonShouldNotBePM #StopBoris ,PRFN
hasoc_en_1303,@realDonaldTrump   #realdonaldtrump #fucktrump #trump2020  GETTIN READY TO WATCH FOX N FRIENDS WITH MY IDIOT BUDDY  DOG VOMIT TRUMP ,OFFN
hasoc_en_1305,oval office moron  &lt heavy sigh&gt  #fucktrump ,PRFN
hasoc_en_1325,Episode 10  Fuck off Tommy  Molly Mae has every right to be fuming   You’re literally going round to all the boys saying your head has turned but yet you was like to Lucie and Molly Mae no girl who walks in the Villa will turn my head   pathetic #LoveIsIand #dickhead,PRFN
hasoc_en_1339,@ashwaqM Should be hanged to death     #Rapist,HATE
hasoc_en_1342,#Trump just confessed to being a traitor     #TrumpIsATraitor  ,OFFN
hasoc_en_1425,@realDonaldTrump Well HAPPY FUKING BDAY TO YOU A  HOLE    MAY IT BE YOUR LAST #TrumpIsATraitor #TrumpMustResign #TrumpsAnInternationalDisgrace #TrumpResignNow #DumpTrump #TrumpsBirthday is his last,PRFN
hasoc_en_1435,@KimKardashian @IvankaTrump You’re a Kardashian politician   Nothing to be proud of   Daily photos of people who need help are better than photos of wealthy assholes laughing at the rest of us   #Trump #TrumpIsATraitor #TrumpsAnInternationalDisgrace #Ivan,PRFN
hasoc_en_1467,@benmaller And people switching to the day shift will live longer  #fact  @benmaller is trying to shorten people's lives  He is a killer  #murderer,OFFN
hasoc_en_1468,@johnpavlovitz @realDonaldTrump Perhaps you prefer the #rapist #BillClinton or the #murderer #HillaryClinton  ,OFFN
hasoc_en_1477,Fuck Trump and anybody who voted for that Lyin POS   #FuckTrump ,PRFN
hasoc_en_1488,Please do not follow O J Simpson  We don't need to give ANOTHER egomaniacal narcissist a platform   Thank you  #OJSimpson #evil #MURDERER,HATE
hasoc_en_1490,@vp Here  let me fix this quote headline for you  'I'm An Asshole '  #fuckpence #fucktrump #loveislove #pride ,PRFN
hasoc_en_1491,“Johnson doesn’t just seem like a fucking moron  he is a fucking moron #BorisJohnsonShouldNotBePM #ToryLeadeshipContest ,PRFN
hasoc_en_1492,Trump  “I am the biggest Mobbed up  traitorous fucking piece of shit in American history  Fuck America  Fuck all of you  #fucktrump #impeachtrump #ImpeachTrumpNow ,PRFN
hasoc_en_1501,Saw this earlier  I'd just like to confirm to the world that Brock Turner  #BrockTurner  is indeed still a rapist  #rapist  ,OFFN
hasoc_en_1505,Dear ICC  please don't forget that BCCI is your father         So mind on your business        Do better umpiring        #DhoniKeepsTheGlove ,HATE
hasoc_en_1508,#ImpeachTrumpNow WE NEED TO REMOVE THIS MOTHERFUCKER RIGHT NOW    AMERICA HAS FALLEN TO IDIOTS    #FUCKTRUMP,PRFN
hasoc_en_1509,This clown      He's got nothing  he's so full of shit     #FuckTrump ,OFFN
hasoc_en_1510,@QuancyClayborne I think in this case I'd actually take the dinner with schmucks  because at least I could fight back  get in a few good insults and feel better about myself for it  unlike the other scenario you too vividly described  #FuckTrump,HATE
hasoc_en_1515,@ICC @cricketworldcup @UberEats #shameonicc  Waiting for 4 years for such a grand Tournament and four matches are abandoned next time be focused on the venue instead on the wicketkeeper's gloves,HATE
hasoc_en_1516,#ShameOnICC for organising such an important tournament at such a time when half of the matches are getting washed away       ,HATE
hasoc_en_1517,Haven’t been on much  not feeling well  Just wanted to say hi to everyone  Also wanted to celebrate that today  June 14th  is John McCain Day Oh and  F**K TRUMP    #JohnMcCainDayJune14th #JohnMcCainAmericanHero #TrumpIsADisgrace #fucktrump ,PRFN
hasoc_en_1518,Priceless     Reliving old memories with your son    'Melania T'      #FuckTrump ,HATE
hasoc_en_1521,@DanielCollins85 @Muscles4851 @BeattieDoug @ColmDore Doug is a fence jumper looking for relevance  If or when a war crimes tribunal  doubtful  is set up to look into Afghanistan or Iraq Dougy will not be so outspoken  His book will be used as evidence aga,HATE
hasoc_en_1524,#TrumpIsNotTheMessiah #TrumpIsACriminal #TrumpIsANationalSecurityThreat #TrumpIsAFraud #TrumpIsATraitor #TrumpIsAMoron     The Belief That Trump Is a Messiah Is Rampant and Dangerous | Psychology Today ,HATE
hasoc_en_1530,@realDonaldTrump I hope you do not have a Happy Birthday Mr  President  You can go and kiss my skinny 16 year old ass because never will you ever be my goddamn president and I don’t care what the hell you think    #FuckTrump ,PRFN
hasoc_en_1535,#BorisJohnson isn't daft  he wasn't on #C4Debate and he didn't attend the Q&amp A because no one involved in either of those has any say in the vote    He thinks he's already won #BorisJohnsonShouldNotBePM ,HATE
hasoc_en_1540,@realDonaldTrump   says the guy who was installed by Putin     #NotMyPresident   #ImpeachTrumpNow   #TrumpIsATraitor,HATE
hasoc_en_1542,@ReignOfApril @Oprah @OWNTV Consumate Asssssssssshoooooooooole @realDonaldTrump had a significant hand in that trauma      #FuckTrump,PRFN
hasoc_en_1551,Happy #JohnMcCainDay @realDonaldTrump you fat piece of shit  #fucktrump ,PRFN
hasoc_en_1553,I genuinely can’t believe Nazanin still hasn’t been released  Even more unbelievable is that Boris Johnson could be our next PM  Our Government should hang their heads in shame  #FreeNazanin #BorisJohnsonShouldNotBePM ,HATE
hasoc_en_1554,Here's the truth about Boris Johnson and his history of sexism  racism  lies  homophobia  gaffes and scandals  all material fully sourced   #Boris #BorisJohnson #BorisForPM #Boris4PM #BorisJohnsonShouldNotBePM   ,OFFN
hasoc_en_1556,@realDonaldTrump This is the report that your own people have not briefed you on because they don't trust you where Russia is involved  Your own insider's know you are compromised by russia   #TrumpIsADisgrace   #TrumpIsATraitor   #RussianAsset  #PutinPup,OFFN
hasoc_en_1558,Oh  Dr Disrespect  Yet another ‘influencer’ that thinks fame means rules don’t apply to them  I hope Twitch bans him for life and not just a suspension     #twitch #DrDisrespect #dickhead,OFFN
hasoc_en_1559,Where does a douchebag get fitted   #trump #douchebag #donjr #erictrump #jaredkushner #menswearhouse #TrumpUKVisit,PRFN
hasoc_en_1565,#DhoniKeepsTheGlove  @BCCI  @ICC   Why ICC is double standard  Allowing namaz on ground to Pak players  but not allowing @msdhoni to wear #BalidaanBadge gloves  Is @BCCI surrendering to @ICC   We condemn this act of ICC,HATE
hasoc_en_1566,@ICC @bcci @msdhoni #DhoniKeepsTheGlove     If u can allow namaz on ground    If u allow save gaza band    If u allow salute on ground    Then whats wrong in balidaan badge    R u a fool icc or its clear u hv double standard u r not keeping ur words    Wo,HATE
hasoc_en_1569,#DhoniKeepsTheGlove Anything Abrahamic cricketing countries display on field   ok  #cricket journos and writers  including Indian  have high population of #Hinduphobic leftists  hypocrisy a clear indication of the #Hinduphobia to come ,HATE
hasoc_en_1573,This cop called for America to slaughter all ‘sodomite reprobates ’ They’re letting him ‘retire ’ #Resist #ResistTrump #FuckTrump ,HATE
hasoc_en_1575,Read #borisjohnson's @Wikipedia page  from his disasterous tenure as Mayor of London  to his endorsement by the BNP  it tells you who he really is and his awful track record speaks for itself  #BorisJohnsonShouldNotBePM #notmypm ,HATE
hasoc_en_1578,@realDonaldTrump WRONG Stop with the lies you sick evil  #DEMENTED   #LyingTrump   #PutinsPuppet   #TRUMPcriminalIMPEACHMENT   #TrumpCrimeFamily   #locktrumpup   Just resign you will never lie you way out of this    #TrumpIsATraitor,OFFN
hasoc_en_1584,@realDonaldTrump Well isn't that the pot calling the kettle ZERO CREDIBILITY  Maybe if you didn't LIE ABOUT EVERYTHING you'd have an ounce of credibility but we all know you #TrumpIsATraitor and you will be leaving very soon  #TrumpDerangementSynd,HATE
hasoc_en_1590,@realDonaldTrump #FuckTrump Pussy Grabber  Don the Con  Draft Dodger Donnie  Putin's Puppet   Cadet Bone Spurs  Fucking Moron ,PRFN
hasoc_en_1591,Dhoni should get rid of the gloves and remain away from any army insignia immediately  no room for overt display of patriotism on the cricket field  your Indian cap  should serve all the symbolism you wanted to indulge in #DhoniKeepsTheGlove #dhonigloves ,HATE
hasoc_en_1594,King Joffrey  47   Donald Trump  41     #FuckTrump   #Trump41,HATE
hasoc_en_1595,#ShameOnICC  Even local cricket tournament have better management &amp  planning than your's     Thankyou for spoiling the worldcup  ,HATE
hasoc_en_1598,@GOPLeader Either you're unable to read  or you're as corrupt as the Felon in Chief is and are complicit in helping him to cover up crimes he's committed  #FuckTrump #TrumpCrimeFamily #ImpeachTrumpNow,HATE
hasoc_en_1599,@Reuters All countries who care about their safety and security should #BanHuawei    #Huawei is just a spying tool developed and extensively used by the Communist Party of China     #CommunismKills #BoycottChina #oppression,HATE
hasoc_en_1603,Fuck icc u just want to finish the wc  by giving 1 pts  then how u know the good and bad teams  @ICC @ICCMediaComms @cricketworldcup  #ShameOnICC,PRFN
hasoc_en_1611,I didn’t see Molly Mae asking permission from Amy before she asked Curtis out the hypocritical little shit #dickhead #TeamMaura #LoveIsland,PRFN
hasoc_en_1613,@skroskz @shossy2 @JoeBiden Biden &amp  his son Hunter took advantage of their position to use Air Force 2 to wheel &amp  deal with China &amp  Ukraine  I don’t trust Biden or his son Hunter who left his wife &amp  kids to move in with his dead brother’s ,HATE
hasoc_en_1614,@realDonaldTrump Of course you hate MSNBC because they tell the truth and the truth is that you are an incompetent buffoon without a shred of decency   You are a complete and absolute disaster   #IdiotTrump,OFFN
hasoc_en_1618,@toughgal66 @MrsRabbitResist I am following you now  hoping to catch you swearing  lol I swear a lot also #FUCKTRUMP ,OFFN
hasoc_en_1623,@ICC i think u do have some work rather than seeing on dhoni's gloves   if u don't have then i can suggest u to improve the quality of ur great umpires   plz go and improve the quality bcz #DhoniKeSaathDesh   #DhoniKeepsTheGlove   #BalidanBadge,HATE
hasoc_en_1634,The big event of #WC19 is today #terroristNationPakistan  Vs lovely people of #Indians   hope #India win it InshaAllah,HATE
hasoc_en_1640,@justinperr @darenmillard @NHLBruins @StLouisBlues exactly  #Fucktrump and you,PRFN
hasoc_en_1642,@realDonaldTrump is corrupt and incompetent  He aligns himself with murderous dictators and trusts them over our own dedicated and hardworking intelligence officers  We must unite to remove him with a landslide election  He is a #disgrace #TrumpIsATraitor,OFFN
hasoc_en_1643,#Dickhead  Don't be one    I give you mfs 1 minute of conversation followed by 4 minutes of laughter   Foh &amp   Good Day ,PRFN
hasoc_en_1653,@cizzacampbell Didn't realise you were an expert #dickhead,PRFN
hasoc_en_1654,'safer &amp  more prosperous'  Oh just fuck off already  won't you  @IvankaTrump #ImpeachTrump #TrumpLiesEveryTimeHeSpeaks #TrumpIsNotAboveTheLaw #TrumpIsATraitor ,PRFN
hasoc_en_1657,I want to send a pre birthday “FUCK YOU to Trump for all he’s done to this country   #fucktrump,PRFN
hasoc_en_1658,Put a stick in this man's hand  Whether it be drum or pool or match or etc  He will murder something with it  #murderer #killer #maxthunder #angelicdesolation #pool #playingpool #poolhustler #thatboysgotthedevilinhim  ,OFFN
hasoc_en_1660,@realDonaldTrump on your birthday  I'd just to wish you a Happy Impeachment  and a hearty 'Fuck off  traitor '  #JohnMcCainDay   #FUCKTRUMP,PRFN
hasoc_en_1661,Just saw a video on Vlad of @lordjamar defending a nonce  I'll call this cunt Lord Nonce  Bruva you won't be saying that if it was your daughter  #dickhead #nonce   Stick to your fangirling of @Eminem you #stan,PRFN
hasoc_en_1664,Retweet if you think #DerangedDonnie @realDonaldTrump should stop blocking the design of the new  20 bill   image via @nytimes    Trump proves he is a racist and a bigot   #TrumpTantrum #TrumpMustResign #TrumpIsATraitor ,OFFN
hasoc_en_1679,Wayyy past time for #DonTheCon to face #ImpeachmentHearingsNow   #TrumpIsAWannabeDictator  #TrumpIsATraitor  #TrumpIsACriminal  #TrumpIsAFraud  &amp  #TrumpObstructedJustice   What more do Dems need to #LockHimUp  ,OFFN
