id,twitter_id,text,comments,labels
hasoc_109,1398266366889705482,"So many of you have been asking, it may not be possible to reply individually,so heres an update. Its day of my COVID infection, early patches in lungs, Im in hospital, but recovering well thanks to doctors &amp; medical caregivers. Pl dont take this virus lightly.See you soon","::You'll be fit &amp; fine sir. Wishing for very speedy recovery! Get well soonest! Stay Safe....::Wishing you a speedy recovery Sudhir ji..::Wish you a speedy recovery. Hare Krishna::Get well soon...... We are waiting for you. God bless you Long and Healthy Life.::::Take Care sir Waiting for you in DNA show::Wishing you a speedy recovery Sudhir Ji::After Penicillin enters body Corona Patient cannot die. Oxygen Saturation Level rises immediately and everyday. Penicillin Syrup NOT MADE IN INDIA Penicillin tab CRYSTALLINE Penicillin inj suit everyone. No testing required. IV Infusion in Critical patient::Oh god Sudhir ji please please take care! Praying for your speedy recovery! Please come back soon in the studio! Eagerly waiting to see you back in the::DNA ....bilkul nahi Aapko aana hi hai ....waiting for You..n DNA.::You are a fighter sir You will be fine soon and we will get to hear Namaskar , mai hu Sudhir Chaudhary very soon::.... ....::::::Take care and get well soon, BhaiGod Bless::Get well soon bhai. Lots of love to you and best wishes for a speedy recovery::Sudhir bhaiNow you got nd LifeStay neutral in your news judgementsHmmmTake care::,::Yes definitely. Get well soon.::::Sushant sir humne Rohit sir ko kho diya agar Sudheer sir ko kuchh hua to brdast nhi hoga::::?::, , ,::Tu aur ye dono Bhi jau Hell::khatm Karo, desh bachao.::Kaisa dost hai tuJaldi se pahucha de iskoLala ramdev k paas::Rohit Sir Aap mRNA mt abhi real hero tum ho::Not going for Ayurvedic treatment?::::Take utmost care, this virus is taking all energy. Wish you speedy and complete recovery.::?::Minakshi ji,you are doing fine thing to promote healthy living through Yog on India T.V. Kindly advise our dear Sudhir ji to do some yogic exercises/Praanaayam in addition to Ayurvedic medicine for speedy recovery. We are restless to see him on National Duty.::,::Please get well soon. Jai MahakaalJai BholenathJai ViswanathJai Shiva Shankara Pralayankara::Get well soon::!!!...!!!! ..... ......!! .......!::Get well soon Sudhir ji..DNA is waiting::Not Only DNA::::Genda::Abe kaisa hai ghenda swami::Ek baar comments check kr lo ,,k aaj tak kya kamaaya hai aapne::::Book your Bed too... Soon you will be infected.. Mostly Corona targets hatred filled heart people.. You are on that list... Keep Gau Muthra and Cow dung ready::Chup lodu!::Gainda swami.. tum kab hoga eh..::'' ''::. .::::::::Sorry sir pr Mujhe apko aise nh dekha ja raha h i can't explain Mai wordsI pray your speed recovery Jai ambe Maa::::Take care and get well soon, we miss you so much Get well soon Sudhir Ji Stay Blessed and praying for your speedy recovery. Jai Shri Ram Jai Shri Krishna::Sudhir sir, pls get well soon. DNA at is waiting for you. We need you to expose these anti nationals who are always ready to tarnish the image of India.::::why he got hospitalized even after a month of nd dose? We say it's very less%. But, medial association should come with reason why this is happening::have a colleague who received both doses but his body did not produce an immune response. His antibody level was . He got infected. The vaccine is given to induce a response from your immune system. It is possible that in a few cases the body wont be able to produce one.::DNA::ZEE ..... DNA ,::Wahh abhi se bachoko desh bhakti sikha rahe ho::, ....::Baccho ko dna na dhikhaya karo. Ye zeher bharta hai dimag mai::DNA::Bhai apne baccho ko dur rakho is news channel se. Sirf propaganda failane ka kam karta hai ye tihadi. Aap dekh sakte he DNA.::DNA ? POCSO::Shudhir ji ne he iss desh ko bataya tha ki ke note me chip lagi hai, jo feet neeche bhi currency ko income tax department ko connect kar sakti hai. Bache aise Gyani mahapurush ko dekhte hai. Bhavishya khatam hai::Chal jhootha .. kitna paisa liya hai bey::Kyon bachchon ko bigad rahe ho uncle. Bachakar rakha karo Tihari aur uske nafrati and factless mansoobo se...Bachchon ko aashish::Aap bhagwan aisa v kah sakte hai ki mari jaan le le par sudhir Chaudhary ko zindagi de de bhagwan....hadh hai yaar chaplusi ki::Bhai pls do not give your lovely children these types of wrong awareness....these false news will affect them in their future growth...!!!!::What's this man ?Bachcho k dilo mei bachpan se hi nafrat gholna suru kar diye Sharam karo kuchh::Galo hehraa jaldi...get well soon sir .::Respected SirPlease take ""Patanjali Coronil Kit"" medicines alongwith Allopathy treatment. It will fasten recovery.My Father, Grand Mother &amp; whole family saved with these medicines-Drink Swasari Kadha-Papita Patta - Gloy leaves juice +-Adrak Haldi Kali Mirch Tulsi Honey::But u remember Camel Piss.U continue with dat::, ,, .. .. .. ..::also gaumutra - times a day , times at night for quick recovery.a very eminent sadhvi has treated her self using same treatment::Hum bhi yhi chaahate haiki ye patanjali khaye aur bhagwaan se milne ka muka paaye.::Must take these ayurvedic upchar.::Agree::I do endorsed thus while India now talking about the effectiveness of this medecine::Allopathy lete hi kyon ho jab Patanjali wala allopathy ko barbad bata raha hai? % to usi ne bachaye hain vividh patient? Aise besharm logo ki company ke product ka prachar karne walo ko bhi sharm nahi aati::I have told so many people ti use coronil before -4 month, but nobody trusts and apply vaccine. My family's all members protected by coronil and still uninfected.::Also have Gaw mutra and gobar::::Sabse important Modi ji ka gooo jo aap daily chaat te hai..... Usko continue rakhna please::Moron Alert!::::no::A virus wishing for speedy recovery to another virus.::Ishwar aapko jaldi swasth labh de::::::Crow in a row, next no aapka::Bhai ji apka number .. bhi ayega ..kaise Rohit sardhan ka ur abhi sudhir chudrika .... Allah ke ghar me der hai andher nahi...::::,::Iske baad tera number hai kauvve sari gandgi saaf hone ka waqt a gaya tum sabka paap ka ghada bhar chuka::.::Tum Dono ke Bina Indian Journalism Bahot Saaf suthra lagta hai ..::B AND D EK DUSRE KO SAHARA DETE HUE..Kawweee::Hopefully Lala Ramdev will treat you better. Move to his ashram::Ayurveda saal purani sabhyata hai pl don't ignore,::Dear Ji, I know you are very strong. You will overcome this challenge. I pray for your speedy and complete recovery.::Pray to god u get well soon it's pray n doctor will support u..Someone slap to ramdev for defaming doctors n allopathy::Ha firse bjp k liye B&amp giri jo karni hai..::Why not recommend him the BJP prescribed treatment?::::Some.of the comments on Sudhirji...Mostly by INC supporters... ....::.....::Respect should be earned not given! Should realise it Sudhirchaudhary.This Dalal media is destroying fourth pillar of democracy which is a threat to constitution of India.::Any one opposing BJP and its bootlickers are INC supporter?? How sensible one has to be to make such assumptionsI dont support INC but I oppose people spreading propoganda and promoting godi media. I dont care for immoral and anti-national people.::Vultures do fly in the sky .. doesn't mean they will get to eat::He promotes it on his channel it why can't he use it if its a rambaan ilaz::They are not INC suporter. They are Deshbhakt not Andhbhakt.::Hospital me hai ramdev se ilaj karwao jaldi thik ho jayega do bol gaumutra ka kaam Ramdev ka roj ka::If I call you Maddarchood that doesn't make me a congress supporter.. I'm a common man of India and I have ever rights.. this Fucking godi media are the reason India is suffering..::But it's a fair question, is it not? With all hopes for his recovery - nobody is wishing for anyone to die - but it's not a matter of political differences. It's a matter of a man who propagated life-threatening misinformation during an unprecedented public health crisis.::How do you know they are INC supporters? If someone dont support BJP does this means they support INC? Seems like you had overdose gaumutr.::Inki maa ki chodo yaarIn kutton ko kya inko to bas apni g**d utha kar hugna aata hai::What is wrong with that comments ?? How many DNA has he done on Healthcare systems like Hospitals,Oxygen cylinders, ICU, Ambulance,Beds etc. On the other hand, he hyped Gau,Gobar, Gaumutra, Nano Chip, H-M like programs.::They are not INC supporters, but are responsible Indians, but you for sure is a hardcore BJP supporter::, ,::And the remaining by people who has GPS system in their notes::Haan bhai gobar gaumutra ko coronil ke saath mila khaane se thik ho jaayega-Ramdev&ampragya.::His channel is prompting ramdev's medicine soo why he is goin for the stupid allopathic science?? Hypocrisy thora jada nhi ho rha hai ??::None of the comments is wrong though. May God make u free from all diseases Mr Chaudhary::Can't tell if its true, &amp; If it is, then they're not humans.. frankly speaking, i actually don't consider Animal eaters as humans.. Doesn't matter where they belongs to.. there will always an Animal poop inside their brains::Gandi soch ,dusara kya .Har bat personally lete hai . Vicharoki ladhai Vicharonse ladhana chahiye .::::Aag ugalne ke liye?::Arnab ?::Get well soon.Anybody has any idea where is Arnab Goswami these days ?::he is in Haryana, to collect some evidences against Fake farmer protest...he will return tomorrow on nd Jun::Nothing feels right as you are laying on the hospital bed! I pray for your speedy recovery. Take my token of love and get well soon, dear! Sudhir sir::Modi's India::Sitting there.. Do think.. Is it worth spreading hatred in the society? You will always be remembered for what you did. So think again.::There are so many people who want to see you healthy and safe always. I am one of those who is raying /7 for you to get around soon! Take care Sudhir Choudhury sir We want your smily face soon::You will soon come back even more stronger and healthier. I'm sure about this.::wala bekyo anchor Sudhir::, , dna -::See you soon.You are HERO.::Hey ,that photo n 'Sudhir Choudhary For Ever' is misleading ..... He is alive n recovering in this world now. You should be using something else than this to show ur affection.::chutiya hai sala sudhir::chu,,,,,ya::DNA::Get wel soon sudhir jamati brother are waiting for your news Aaj Ka DNA::DNA::::Sir you will get well very sooner...Just stay very positive and strong...Your zeal will beat this virus...Best energies with you::request , DNA NDA clarity Get well Soon !::Positive ton hai aur kitna positive hoga, take coronil and gau mutra::U have written ""DON'T TAKE THIS VIRUS LIGHTLY""Srinivas Sir &amp; are helping people. In doing so, they themselves are always at the peak risk of infection.Do u still feel this about ji, or will u publicly apologize?Get Well Soon!::Abe chutiye kisi nam chamkane se kisi jaan bachti hai to chutiye nam chamakna sahi gandu modi ke dalal::Isko itni hi chull hai toh PM se bole Vaccine certificate se apni photo hata le::Ji Aisi Soch achi hai but aap yahi soch aur aisa hi broadcast Ji aur wale jab karte hain kuch aisa hi kahiye...khaas kar jab Modi Ji Apni maa de milne jaate hai::You will be fine soon , Sudhir. Take care. My prayers.::Vinod is crying for congress..::,::covid ,::::Take care n introspect. We all r in queue as govnt took the virus lightly n u never questioned them. Millions r perishing.Simply wish if Ppl like u had asked the right questions to gov than defending it's every misdeed, much of this would have been avoided.Get well soon n do good::SudhirTihadi is wasting a hospital bed, which should be used by humans. He must take Coronil from Baba.::::Suggest or wish same for who used to drink urine of cow by saying that now she can't be corona +, bt now she has been hospitalised::Tu hai mc::?::::Follow back::Presentation Best wishes for early and quick recovery. Get well soon.::, , , ! ! , !::, !::dna allopathy::, ,::::Get well soon sir.::After Penicillin enters body Corona Patient cannot die. Oxygen Saturation Level rises immediately and everyday. Penicillin Syrup NOT MADE IN INDIA Penicillin tab CRYSTALLINE Penicillin inj suit everyone. No testing required. IV Infusion in Critical patient::Arrey...He is Sudhir Choudhary.Very low chances for his recovery, God please prey of him::After Penicillin enters body Corona Patient cannot die. Oxygen Saturation Level rises immediately and everyday. Penicillin Syrup NOT MADE IN INDIA Penicillin tab CRYSTALLINE Penicillin inj suit everyone. No testing required. IV Infusion in Critical patient::DNA::Sudhar ja bhai...sudhar ja oper wala zindagi de raha hai toh sudhar ja ...BJP ki dalali ban Kar de warna ek din oper wale ko kya mooh dekhayega.::en kathuwo ko nikalo india se::Get well soon Sudhir ji , May Bhagwan Bajrang Bali protect u make u well at earliest , Be Brave defeat Corona , we waiting for ur sooner come back !::Before it was a business now it become a nightmare !::SudhirOnly BJPMEDIA like you &amp; colleaguesDO NOT Take COVIID seriouslyHave you ever thru media questioned BJP &amp; Modi about the devastating results of their COVID handling Pray you get well::HiMY IDEOL HERO MR SUDHIR CHAUDHARY JI AAPKO GANPATI BAPPA LAMBI UMRAH DE AAP JAISE LOGO KI HUME AUR DESH KO BAHUT JARURAT HAIAAPKE LIYE :00 KO DIL DHADAKTA HAI SIR GOOD MORNING:::00::Sir aapke face par ek b pimple nhi hai...::Wtff ru gay?::::Sir ji get well soon we are missing you &amp; DNA::Sir ji looking great after discharge picture , GOD bless you see soon with DNA::GENTLEMAN,PHOTO SPEAK THAT YOU ARE UNDER TREATMENT IN ALLOPHATHY HOSPITAL BUT HERE YOU HAVE MISTAKEN.RAMDEV HAS STRONGLY OPPOSED ALLOPATHY AND DECLARED IT IS AS DISASTROUS AND BEING A FOLLOWER TO HIM,YOU SHOULD MOVE TO A RELEVANT ADVISE OF YOUR GURU AND GET RID OF ALLOPATHY .::Yaha to baksh de bey .... Bkwaas krni jruri h?::U people r exposed urself and against every good thing.Never ever Ramdev has defied Allopathy rather inspired Ayurveda as a permanent cure as former is for emergency and surgery. Allopathic works as life saver and he said many a times. When Amir Khan criticized Pharma,no problem.::Why are u advocating in favour of allopathy and derogating ayurveda? Both have their own place?Do allopathic medicines not have side effects? Don't weep for allopathy sir::You should be ashamed of yourself. I seriously pity your pathetic state of mind at this age. Do not underestimate the power of Ayurveda even allopathic practioners endorse it. Stop spewing venom.::Get well soon We should not take covid lightly::God bless you and get well soon my dear brother.::SSCGD Medi-fit ..::ssc gd all medical feet joining chahiye::All medical fit ko joining do::All medical fit candidate joining justice for SSC GD batch::sir ji please all medical fit candidate ko joining do sir::We need justice .::Medical fit ko joining::Merit jari kariye::Ssc Gd medical fit ko joining do::::::::::ji , ....::Ye dekho,logo ke vichar kitne zehriley hai..ek shabd unki sehat ke liye bol dete insaniyat ke naate..woh bhi nhi hua.har jageh zehar hi ugalna hai.::Aur mera ye manana hai k tujhe apna twitter account hi bnd kr dena chayie, nhi ese hi hafta rahega harr jagah..... Abey hospitalized hai wo, kuch to sharam kr le churan kahi k.....::The channel is less hateful without you, .While you have the time to think and ponder, ask your conscience if you have been doing justice to your profession?!Be the change!::Tu khudko yaha comment karke kya batana chahta hai.. kam se kam kisi ki health kharab hone ke time to faltu comment mat kar...::Satya vachan...Roti ke liye sab karna padta hai bechare Tihari ko...Ramdev se ilaj nahi kara raha chela...::Get well soon sudhir ji::::Get well soon you to.::::::, ..?::Is dalle ko pata hai ramdev pe bharosa kiya to sidha raam ko pyara ho jayega::No one l repeat no one who loves the integrity and harmony of this country is missing you Mr . This country is much better without bigots like you BUT I pray for your recovery for the sake of your family. May Almighty help you heal mentally also.::Hope, he mends his way after recovering. Secularism is our greatest weapon and only secularism will take India forward. If there is no secularism, Indio will be on path of North Korea. Jai Hind.::, , !::Yes nobody should take this virus lightly ,But you are saying this after you got infected. It was your responsibility as a media person to question the government for its preparedness for the nd wave ..You never questioned actions of government at all...It's all Karma..::Everyone is talking about second wave,it's preparations but who knew it's intensity?The way first wave was faced everyone thought second wave would also be faced..So it's easy to blame.::So you mean if government is being questioned you won't get corona.What a foolish logic...Pity on you..::Follow dr deepak golwalkar he have years of experience and mainly he is a pulmonologist and his remedy is followed by many many doctors so use magic bullet and tell your media and doctors to follow him no matter you feel ok but once do what I say::Is he treating corona patients??::Dosti bani rahe.Missing late Sardana ji.::It's mirecal of Outomatic yoga.::Mahadev apko sheeghra swasth kare Sir aisi prarthna hai. Ap shatayu ho swasth rahe . Vishwa Guru bharat ke prati bahut se dayitva pure karne hai .::Ye mazaak hai kya?::Get well soon But please don't come back on TV again do something good for society::Ye tabligiyon ka kam ha un ki waja sy tum bimar huwy::::Pap ka bojh lekar kab tak jinda rahoge::::Hope you recover from Infection of &amp; both are high risk::Aap jald hi thik ho jaenge sir...hm sbki bhagwan se duaa he...aapke liye::Wish you speedy recovery Sudhirji....Going through harrowing times.....::What happened to patanjali treatment::Sir plz do sidh yog meditation GURU SIYAG YOG MEDITATION::Get well soon. India needs people like you. God Bless You. Hari Om. Please recite Ram Raksha Stotra or, listen to it as much as you can. It's very effective. Take Care.::",NONE
hasoc_110,1397240300133888013,Ban Rana ayyub,ok go do it,NONE
hasoc_111,1383261458935345152,", .",Jaa na Day,HOF
hasoc_112,1386207686098751491,main profit of modi's maan ki bakwaas,kuch to kam aa rahi hai man ki bat Couples ko ek kar rahi h,NONE
hasoc_113,1398320962207051777,I'm from Sindh Pakistan . I respect her because she always tell the truth about India and Pakistan and other countries. She is a great journalist and brave. And she is from earth.,And Indian people needs educated leaders not Tea makers. Because educated people India's proud.,NONE
hasoc_114,1395693282248691719,,...,NONE
hasoc_115,1398314556598878209,at least he predicted you correctly,Sahi maje le re ho bhai,HOF
hasoc_116,1395653080918552576,Rana needs money,And propaganda::U need spine,NONE
hasoc_117,1391718585068756995,Bhole Ke bhakt hai Bhangi Tujhe Kya Problem Hai BandalReservation diya hai na Chup reh,?,HOF
hasoc_118,1395594496641880069,Doctors aur Scientists se manga haiChutio se nahi.Baith niche.,"::Baith niche bolke Jhuka diya::You totally nailed it, can't stop laughing::Slipper shot::Ye madam to bharak gyi::::Arre Pooja didi::Awesome::Kunal taklya tereko hootiya boli :::::Bada wala hutiya hai ye::Hahahahahaha::::Rrr sher ho tum to::Gazab ka bejati hai.. Aye::madam ko pata tha chutiyo se nahi manga is lie koi idea dia hi nhi. Khud pe itna confidence.::AWESOME::So true ....::Gazab bezati hai!!::::you go girl::Very well said.....!::::Wow Pooja Ji. KUNAL JI...Neechey bhaitiye..::::Mauj kardi apne::Respect madam... classy reply.::Baith jaa niche::Wah didi apto chagayi::Carefully she is legend::Excellent reply::haha..bsdk bol ab now who did this??::Crushed it::Modi Ji is like Suno Sabki..Karo Man ki!!::Isko Chutia kehke risk naa lo. Chutia samudaay wale maan haani ka case kar denge.::::::::Pichle lockdown mai modi Ji mor khila rahe the::: .....::Har jagah Zalil hoke bhi. kuchi jagah pe aa jata hai. Or zalil hone.::Tight slap to an idiot ....what a strong reply !!::Zabardast shandar zindabad !::Just see the amount of reacts with 's tweet.... And your tweet !!!Also.. just reiterating it with a screenshot.::So what ! Message pahunch gaya jahan pahunchna tha. She was bang on with a tight he deserves.well done girlie::Like aur retweet se election jeetna hota to Pappu aj PM na hota?::Yes we will achieve world peace and health care will also become perfect by this idea. Thank you for your inputs madam.::Iss Joker ko isski aukaat dikha di.::Pooja excellent and epic reply.. gajab ki beijjati yaar::Exactly Kamai mein dhyan do beta apni::::Baith nahi sakta, problem hai usko picche.::Stand up comedian , , plz ...::What a perfect slap to himYou rock girl::Bloody marvellous!::What is your idea!! Punchline toh theek hai.::Good one Pooja::Are bachha hai.... Chhod do::Woooh... kya shot maara hai... More power to you!::Waah maza aa gaya.::Fab response::Shant devi shant.!!::::dekho didi ko pata tha ki c se nahi manga...isliye abhi tak chup baithi hai.::behen tune toh iski! Hilarious!::Pooja you are impossible::Jor sa jhatka Jabardast lagaa. Paagal kutta ko chup kardiyaa.::Gajab beizzati hai::::In years, Modi has cried times!::Chal be bengali lavde nikal xhutuw::Awesome....killer::Befitting reply::A vigorous slap on Full toss::This naughty ko Acha chappel se pooja Kat diya tumne.::Modi bhi kisi scientist se kam nahi. Raiyta khud failte hai , idea kissi aur se lete hai. Gutter se gas nikalne ka kissa yaad aa gaya .::Gutter se nikalne ko bola tha na teri gaa**nd se nahi..Kadwa hai laikin halwa hai kha liyo..Warna.....::Nahi to kya tujh jese chuttiya se le rai chutiye ja suvar ka gu kha::Chal nikal bhosdi ke kamra::Aaj tak to gau mutra aur gobar Walon de advise leta aya hai, is liye hi desh ka ye haal hai::Mootna hai kya pe::Kya baat kahi h kya baat kahi h chutiyo ko nahi pucha::Gobar patti: Modi ji sunte kaha hai doctor aur scientists ki..tu bi baith ja niche::Chutiye tre se kisi ne idea maanga kya.... Bss sin bhr kutte ki trh bhaukte rhh tu.::Kya mast pela hain...perfect reply::Idea CM logon se maanga gaya hai, MC logon se nahi..::Dil mange more::Dhaga khol diye kamra ka::Tere baap ka naam Kyun likha yaha?::Tere baap ka naam Modi hai..khush ?::Waise chutiya nhi bolna chahiya tha..yeh andhnamazi hai .inhe yhi tag dena chahiye ab::Aise chutiye bhakts ko baat karneki permission kisne di??Phele inko nikala.Didi aap reels banao ,ye galat app hai.::Ek chai waala doctor k ideas ko ghanta nhi smjh payega....even kunal kamra is more educated than modiji::Truly awesome....that's what he deserves ...hats off::It seems like you almost slapped him. Perfect reply to this fool::Taaliyan bajti rehna chahiye mitron::Ohhhhhhhhooooo::Aa gaya swad?::Niche nhi baithega, Ye $uwar ke aulad naali me Jake letega::Rhyming bol diye apne toh::Doctors or scientists se Puch bhi to chutiya hi rha hai...::waah kya bat hai behen::O ho .::Unpad PM ko scientist ki bhasa thodi samajh ayegi behen::aur chutya::Chhod Bhai iss desh ne desh ke batware Karne walo KO pm banaya hai,kya umeed Kar sakte hai::Sahi pakde hai::::aur kamra lolu aa gaya swad",HOF
hasoc_119,1392750995919286273,"Btw for information: koti gods. Koti means million or type. It's a translation error. There are types/kinds of devatas. Again God is not right translation of devata. types of demi/semi gods. Welcome to Sanatana, it's pure science.",Koti means either crore or types not million.,NONE
