text_id,text,task_2
hasoc_hi_5672,ओर ये साली सुअर सरकार सो रही है जो नारे ही देना जानतीहैं बेटी बचाओ बेटी पढ़ाओ ओर ये हराम की खाने वाले पुलिस वाले जो गुनहगार उसको तो पकड़ नही पातीऔर जिसके साथ हुआहै उन विरोध करने वालोपर लाठीचार्ज करने के लिये तैयारी से आते सुवर कहि के इनकी भी बहन बेटियो के साथहोंना चाहिए जब दिखेगा,OFFN
hasoc_2020_hi_2504,@SinghsQueen  बहन के पास है म॔त्र तो भाई को भी मिल ही जायेगा देर सवेर ,NONE
hasoc_hi_5975,200 रुपये लेकर रैली में जाओगे  हिन्दू मुस्लिम पाकिस्तान के नाम पे वोट करोगे     तो फ़िर लेते रहो पकिस्तान से बदला करते रहो हिन्दू मुस्लिम के नाम पे दंगा  क्या फर्क पड़ता है 200 बच्चे मर गए    हमे तो पाकिस्तान से बदला लेना है  जिसके लिए लाखो बच्चो को मरता देख सकते है  क्यो देशभक्तो ,NONE
hasoc_hi_3224,मोदी सरकार ने PPF और आम लोगों की घरेलू बचत पर ब्याज घटाकर चपत लगाई  कांग्रेस  #Congress    ,NONE
hasoc_hi_3846,अगर रंग का असर इतना होता है कि हुनर मायने न रखे और टीम मैच हार जाए तो महबूबा मुफ़्ती जी वो रंग भी बताएं जिससे पत्थरबाज सुधर सकते हैं  वो रंग भी बताएं जिससे हिंदुस्तान का खाना और पाक का गाना छूटता हो और देश के टुकड़े      ,NONE
hasoc_2020_hi_1410,@News18India @yadavakhilesh जब टोटी चोर CM थातब बोलता था कि मैं हाथी की मूर्ति तोड़कर कॉलेज बनाऊंगाआज विडम्बना यह है कि उसी हाथी का गोबर उठाना पड़ रहा है।,OFFN
hasoc_2020_hi_107,असली मां कौन है   #MothersDayWeekend ,NONE
hasoc_hi_5716,तो हजारो साल से लोग कहा जाते थे पूजा करने के लिए हमारे धार्मिक ग्रंथो किसका वर्णन किया गया है ये हरामी अपनी हरकतों से बाज नही आ रहे है,OFFN
hasoc_hi_5090,अय्यर के #नीच वाले बयान के लिए कांग्रेस जिम्मेदार और 'देशभक्त गोडसे' #प्रज्ञा का निजी बयान है      ये #दोगलापन नही तो क्या है  ,NONE
60c5d7495659ea5e55df065f,@NPCIBHIM आप लोग चुटिया बना रहे हो।,HATE
hasoc_2020_hi_4123,@sagarikaghose कुछ भटके हुए नौजवानों ने रेपिस्ट सेना के जवानों को उड़ाया है  चलिये JNU में शाम को पार्टी मनाते हैं आखिरकार अर्बन नक्सली होने का कुछ तो फायदा मिलना चाहिए ना,NONE
hasoc_hi_580,मुसलमान अल्लाह के सिवाय किसी से नहीं डरते      फिर कश्मीरी मुस्लिम मुह पर कपड़े बांधकर हिजडो की तरह क्यों सामने आते हैं ,HATE
